Date_and_Time,DPV_Combined_MW,DPV_Combined_MWh
2019-05-17 21:00:00+00:00,0.053098336268790194,0.0255591797139724
2019-05-17 22:00:00+00:00,0.0530993420826881,0.0166399893677469
2019-05-17 23:00:00+00:00,0.0531003478965859,0.0064508215386259
2019-05-18 00:00:00+00:00,0.0531013537104838,5.934561945131013e-05
2019-05-18 01:00:00+00:00,0.053102359524381595,0.0
2019-05-18 02:00:00+00:00,0.0531033653382795,0.0
2019-05-18 03:00:00+00:00,0.0531043711521773,0.0
2019-05-18 04:00:00+00:00,0.0531053769660752,0.0
2019-05-18 05:00:00+00:00,0.053106382779973094,0.0
2019-05-18 06:00:00+00:00,0.0531073885938709,0.0
2019-05-18 07:00:00+00:00,0.0531083944077687,0.0
2019-05-18 08:00:00+00:00,0.0531094002216666,0.0
2019-05-18 09:00:00+00:00,0.0531104060355644,0.0
2019-05-18 10:00:00+00:00,0.0531114118494623,0.0
2019-05-18 11:00:00+00:00,0.053112417663360195,0.0023221734425659998
2019-05-18 12:00:00+00:00,0.05311342347725789,0.0084616201323663
2019-05-18 13:00:00+00:00,0.0531144292911558,0.0192518354875096
2019-05-18 14:00:00+00:00,0.0531154351050537,0.0290633027539952
2019-05-18 15:00:00+00:00,0.0531164409189515,0.036340148441747405
