Date_and_Time,DPV_res_MW,DPV_non_res_MW,CF,DPV_res_MWh,DPV_non_res_MWh
2019-05-21 16:00:00+00:00,0.0321085405396774,0.0210813247938172,0.7857949767444234,0.0252307298666731,0.0165655991260992
2019-05-21 17:00:00+00:00,0.0321095012835483,0.021081369863844,0.8257215618545805,0.0265135075502231,0.0174073416500073
2019-05-21 18:00:00+00:00,0.0321104620274193,0.0210814149338709,0.8204896682736221,0.02634630233699,0.0172970831458303
2019-05-21 19:00:00+00:00,0.0321114227712903,0.0210814600038978,0.7714650816560292,0.0247728413903447,0.0162636102633353
2019-05-21 20:00:00+00:00,0.0321123835151613,0.0210815050739247,0.6619308232114848,0.0212561764554736,0.01395449800812
2019-05-21 21:00:00+00:00,0.0321133442590322,0.0210815501439516,0.5261436798884183,0.0168962331219708,0.0110919243704909
2019-05-21 22:00:00+00:00,0.0321143050029032,0.0210815952139784,0.3270600860216465,0.0105033073567749,0.0068949483441573
2019-05-21 23:00:00+00:00,0.0321152657467741,0.0210816402840053,0.1260600917468474,0.0040484533465127,0.0026575535083757
2019-05-22 00:00:00+00:00,0.0321162264906451,0.0210816853540322,0.003674396815382,0.0001180077603393,7.74624775277421e-05
2019-05-22 01:00:00+00:00,0.0321171872345161,0.0210817304240591,0.0,0.0,0.0
2019-05-22 02:00:00+00:00,0.0321181479783871,0.021081775494086,0.0,0.0,0.0
2019-05-22 03:00:00+00:00,0.032119108722258,0.0210818205641129,0.0,0.0,0.0
2019-05-22 04:00:00+00:00,0.032120069466129,0.0210818656341397,0.0,0.0,0.0
2019-05-22 05:00:00+00:00,0.03212103021,0.0210819107041666,0.0,0.0,0.0
2019-05-22 06:00:00+00:00,0.0321219909538709,0.0210819557741935,0.0,0.0,0.0
2019-05-22 07:00:00+00:00,0.0321229516977419,0.0210820008442204,0.0,0.0,0.0
2019-05-22 08:00:00+00:00,0.0321239124416129,0.0210820459142473,0.0,0.0,0.0
2019-05-22 09:00:00+00:00,0.0321248731854838,0.0210820909842741,0.0,0.0,0.0
2019-05-22 10:00:00+00:00,0.0321258339293548,0.021082136054301,0.0,0.0,0.0
2019-05-22 11:00:00+00:00,0.0321267946732258,0.0210821811243279,0.0510534976616068,0.0016401852367244,0.0010763190847324
2019-05-22 12:00:00+00:00,0.0321277554170967,0.0210822261943548,0.1664182536941464,0.0053466449516258,0.0035084672672495
2019-05-22 13:00:00+00:00,0.0321287161609677,0.0210822712643817,0.366028220905463,0.0117600168163756,0.007716706243548
2019-05-22 14:00:00+00:00,0.0321296769048387,0.0210823163344086,0.5499315216100766,0.017669122109118,0.0115938303008462
